image_id,wind_speed,storm_id,relative_time,ocean
ydl_318,25,ydl,675000,1
ydl_319,25,ydl,676800,1
ydl_320,25,ydl,680401,1
ydl_321,25,ydl,682200,1
ydl_322,25,ydl,684001,1
ydl_323,25,ydl,685801,1
ydl_324,25,ydl,687601,1
ydl_325,25,ydl,691200,1
ydl_326,25,ydl,693001,1
ydl_327,25,ydl,694800,1
ydl_328,25,ydl,696601,1
ydl_329,25,ydl,698401,1
ydl_330,25,ydl,702002,1
ydl_331,25,ydl,703802,1
ydl_332,25,ydl,705602,1
ydl_333,25,ydl,707402,1
ydl_334,25,ydl,709202,1
ydx_000,30,ydx,0,2
ydx_001,30,ydx,1800,2
ydx_002,30,ydx,3600,2
ydx_003,30,ydx,5400,2
ydx_004,30,ydx,7201,2
ydx_005,30,ydx,10800,2
ydx_006,30,ydx,12601,2
ydx_007,30,ydx,14400,2
ydx_008,30,ydx,16200,2
ydx_009,30,ydx,17998,2
ydx_010,30,ydx,21599,2
ydx_011,30,ydx,23399,2
ydx_012,30,ydx,25199,2
ydx_013,30,ydx,27001,2
yfj_000,30,yfj,0,1
yfj_001,30,yfj,1800,1
yfj_002,30,yfj,3600,1
yfj_003,30,yfj,5401,1
yfj_004,30,yfj,7200,1
yfj_005,30,yfj,10800,1
yfj_006,30,yfj,12599,1
yfj_007,30,yfj,14400,1
yfj_008,30,yfj,16200,1
yfj_009,30,yfj,18000,1
yfj_010,30,yfj,21600,1
yfj_011,30,yfj,23400,1
yfj_012,30,yfj,25200,1
yfj_013,30,yfj,26999,1
yfj_014,30,yfj,28800,1
yfj_015,30,yfj,32401,1
yfj_016,30,yfj,34201,1
yfj_017,30,yfj,36002,1
yfj_018,30,yfj,37801,1
yfj_019,30,yfj,39602,1
yfj_020,30,yfj,43201,1
yfj_021,30,yfj,45002,1
yfj_022,30,yfj,46801,1
yfj_023,30,yfj,48602,1
yfj_024,30,yfj,50401,1
yfj_025,30,yfj,54000,1
yfj_026,30,yfj,55801,1
yfj_027,30,yfj,57601,1
yfj_028,30,yfj,59401,1
yfj_029,30,yfj,61201,1
yfj_030,30,yfj,64801,1
yfj_031,31,yfj,66601,1
yfj_032,31,yfj,68402,1
yfj_033,32,yfj,70201,1
yfj_034,32,yfj,72001,1
yfj_035,33,yfj,75602,1
yfj_036,33,yfj,77401,1
yfj_037,34,yfj,79200,1
yfj_038,34,yfj,81000,1
yfj_039,35,yfj,82800,1
yfj_040,35,yfj,86400,1
yfj_041,36,yfj,88199,1
yfj_042,36,yfj,90000,1
yfj_043,37,yfj,91802,1
yfj_044,37,yfj,93600,1
yfj_045,38,yfj,97200,1
yfj_046,38,yfj,99000,1
yfj_047,39,yfj,100800,1
yfj_048,39,yfj,102599,1
yfj_049,40,yfj,104400,1
yfj_050,40,yfj,108000,1
yfj_051,40,yfj,109800,1
yfj_052,40,yfj,111601,1
yfj_053,40,yfj,113400,1
yfj_054,40,yfj,115200,1
yfj_055,40,yfj,118801,1
yfj_056,40,yfj,120602,1
yfj_057,40,yfj,122401,1
yfj_058,40,yfj,124201,1
yfj_059,40,yfj,126004,1
yfj_060,40,yfj,129602,1
yfj_061,40,yfj,131401,1
yfj_062,40,yfj,133201,1
yfj_063,40,yfj,135002,1
yfj_064,40,yfj,136801,1
yfj_065,40,yfj,140399,1
yfj_066,40,yfj,142200,1
yfj_067,40,yfj,144002,1
yfj_068,40,yfj,145801,1
yfj_069,40,yfj,147601,1
yfj_070,40,yfj,151201,1
yfj_071,39,yfj,153002,1
yfj_072,39,yfj,154801,1
yfj_073,38,yfj,156601,1
yfj_074,38,yfj,158402,1
yfj_075,37,yfj,162000,1
yfj_076,37,yfj,163799,1
yfj_077,36,yfj,165601,1
yfj_078,36,yfj,167400,1
yfj_079,35,yfj,169200,1
yfj_080,35,yfj,172800,1
yfj_081,35,yfj,174600,1
yfj_082,35,yfj,176400,1
yfj_083,35,yfj,178200,1
yfj_084,35,yfj,180000,1
yfj_085,35,yfj,183599,1
yfj_086,35,yfj,185400,1
yfj_087,35,yfj,187200,1
yfj_088,35,yfj,189000,1
yfj_089,35,yfj,190800,1
yfj_090,35,yfj,194400,1
yfj_091,34,yfj,196200,1
yfj_092,34,yfj,198000,1
yfj_093,33,yfj,201600,1
yfj_094,32,yfj,205201,1
yfj_095,32,yfj,207002,1
yfj_096,31,yfj,208801,1
yfj_097,31,yfj,210602,1
yfj_098,30,yfj,212401,1
yfj_099,30,yfj,216002,1
yfj_100,30,yfj,217801,1
yfj_101,30,yfj,219602,1
yfj_102,30,yfj,221401,1
yfj_103,30,yfj,223201,1
yfj_104,30,yfj,226801,1
yfj_105,30,yfj,228600,1
yfj_106,30,yfj,230399,1
yfj_107,30,yfj,232201,1
yfj_108,30,yfj,234002,1
yfj_109,30,yfj,237601,1
yfj_110,30,yfj,239402,1
yfj_111,30,yfj,241201,1
yfj_112,30,yfj,243001,1
yfj_113,30,yfj,244801,1
yfj_114,30,yfj,248400,1
yfj_115,30,yfj,250200,1
yfj_116,30,yfj,252002,1
yfj_117,30,yfj,253801,1
yfj_118,30,yfj,255601,1
yfj_119,30,yfj,259199,1
yfj_120,30,yfj,261000,1
yfj_121,30,yfj,262800,1
yfj_122,30,yfj,264600,1
yfj_123,30,yfj,266400,1
yfj_124,30,yfj,270000,1
yfj_125,30,yfj,271801,1
yfj_126,30,yfj,273599,1
yfj_127,30,yfj,275400,1
yfj_128,30,yfj,277200,1
yfj_129,30,yfj,280800,1
yfj_130,30,yfj,282600,1
yfj_131,30,yfj,284400,1
yfj_132,30,yfj,286200,1
yfj_133,30,yfj,287999,1
yfj_134,30,yfj,291602,1
yfj_135,30,yfj,293401,1
yfj_136,30,yfj,295201,1
yfj_137,30,yfj,297002,1
yfj_138,30,yfj,298801,1
yfj_139,30,yfj,302401,1
yfj_140,29,yfj,304201,1
yfj_141,29,yfj,306003,1
yfj_142,28,yfj,307801,1
yfj_143,28,yfj,309602,1
yfj_144,27,yfj,313201,1
yfj_145,27,yfj,315002,1
yfj_146,26,yfj,316801,1
yfj_147,26,yfj,318601,1
yfj_148,25,yfj,320402,1
yfj_149,25,yfj,324001,1
yfj_150,25,yfj,325801,1
yfj_151,25,yfj,327601,1
yfj_152,25,yfj,329402,1
yfj_153,25,yfj,331201,1
yfj_154,25,yfj,334799,1
yfj_155,25,yfj,336600,1
yfj_156,25,yfj,338400,1
yfj_157,25,yfj,340200,1
yfj_158,25,yfj,342001,1
yfj_159,25,yfj,345600,1
yfj_160,25,yfj,347400,1
yfj_161,25,yfj,349199,1
yfj_162,25,yfj,351000,1
yfj_163,25,yfj,352800,1
yfj_164,25,yfj,356400,1
yfj_165,25,yfj,358202,1
yfj_166,25,yfj,360001,1
yfj_167,25,yfj,361801,1
yfj_168,25,yfj,363600,1
yfj_169,25,yfj,367200,1
yfj_170,24,yfj,368999,1
yfj_171,24,yfj,370800,1
yfj_172,23,yfj,372600,1
yfj_173,23,yfj,374400,1
yfj_174,22,yfj,378001,1
yfj_175,22,yfj,379801,1
yfj_176,21,yfj,381602,1
yfj_177,21,yfj,383401,1
yfj_178,20,yfj,385201,1
yfj_179,20,yfj,388801,1
yfj_180,20,yfj,390601,1
yfj_181,20,yfj,392401,1
yfj_182,20,yfj,394201,1
yfj_183,20,yfj,396002,1
yfj_184,20,yfj,399602,1
yfj_185,20,yfj,401401,1
yfj_186,20,yfj,403201,1
yfj_187,20,yfj,405002,1
yfj_188,20,yfj,406801,1
yfj_189,20,yfj,410403,1
yfj_190,20,yfj,412201,1
yfj_191,20,yfj,414002,1
yfj_192,20,yfj,415801,1
yfj_193,20,yfj,417601,1
yfj_194,20,yfj,421200,1
yfj_195,20,yfj,423000,1
yfj_196,20,yfj,424800,1
yfj_197,20,yfj,426600,1
yfj_198,20,yfj,428400,1
yfn_000,25,yfn,0,2
yfn_001,25,yfn,1799,2
yfn_002,25,yfn,3599,2
yfn_003,25,yfn,5399,2
yfn_004,25,yfn,7200,2
yfn_005,25,yfn,10799,2
yfn_006,25,yfn,12600,2
yfn_007,25,yfn,14400,2
yfn_008,25,yfn,16200,2
yfn_009,25,yfn,17999,2
yfn_010,25,yfn,21600,2
yfn_011,26,yfn,23400,2
yfn_012,26,yfn,25200,2
yfn_013,26,yfn,27000,2
yfn_014,27,yfn,28799,2
yfn_015,28,yfn,32399,2
yfn_016,28,yfn,34199,2
yfn_017,29,yfn,35999,2
yfn_018,29,yfn,37799,2
yfn_019,29,yfn,39601,2
yfn_020,31,yfn,43201,2
yfn_021,33,yfn,45001,2
yfn_022,34,yfn,46801,2
yfn_023,50,yfn,66600,2
yfn_024,50,yfn,68400,2
yfn_025,50,yfn,70200,2
yfn_026,50,yfn,72000,2
yfn_027,50,yfn,75600,2
yfn_028,50,yfn,77401,2
yfn_029,50,yfn,79200,2
yfn_030,50,yfn,81000,2
yfn_031,50,yfn,82800,2
yfn_032,50,yfn,86399,2
yfn_033,50,yfn,88200,2
yfn_034,50,yfn,90000,2
yfn_035,50,yfn,91800,2
yfn_036,50,yfn,93600,2
yfn_037,50,yfn,97199,2
yfn_038,50,yfn,98999,2
yfn_039,50,yfn,100799,2
yfn_040,50,yfn,102599,2
yfn_041,50,yfn,104401,2
yfn_042,50,yfn,108000,2
yfn_043,50,yfn,109800,2
yfn_044,50,yfn,111600,2
yfn_045,50,yfn,113399,2
yfn_046,50,yfn,115199,2
yfn_047,50,yfn,118800,2
yfn_048,50,yfn,120599,2
yfn_049,50,yfn,122400,2
yfn_050,50,yfn,124199,2
yfn_051,50,yfn,126001,2
yfn_052,50,yfn,154801,2
yfn_053,50,yfn,156601,2
yfn_054,50,yfn,158400,2
yfn_055,50,yfn,162001,2
yfn_056,50,yfn,163801,2
yfn_057,50,yfn,165601,2
yfn_058,50,yfn,167401,2
yfn_059,50,yfn,169199,2
yfn_060,50,yfn,172800,2
yfn_061,51,yfn,174600,2
yfn_062,51,yfn,176400,2
yfn_063,51,yfn,178199,2
yfn_064,52,yfn,179999,2
yfn_065,53,yfn,183599,2
yfn_066,53,yfn,185399,2
yfn_067,54,yfn,187199,2
yfn_068,54,yfn,188999,2
yfn_069,54,yfn,190799,2
yfn_070,55,yfn,194401,2
yfn_071,56,yfn,196200,2
yfn_072,56,yfn,198000,2
yfn_073,56,yfn,199800,2
yfn_074,57,yfn,201600,2
yfn_075,58,yfn,205199,2
yfn_076,58,yfn,206999,2
yfn_077,59,yfn,208799,2
yfn_078,59,yfn,210599,2
yfn_079,59,yfn,212401,2
yfn_080,60,yfn,216001,2
yfn_081,60,yfn,217801,2
yfn_082,60,yfn,219601,2
yfn_083,60,yfn,221401,2
yfn_084,60,yfn,223201,2
yfn_085,60,yfn,226801,2
yfn_086,60,yfn,228601,2
yfn_087,60,yfn,230401,2
yfn_088,60,yfn,232201,2
yfn_089,60,yfn,234001,2
yfn_090,60,yfn,237600,2
yfn_091,60,yfn,239401,2
yfn_092,60,yfn,241200,2
yfn_093,60,yfn,243001,2
yfn_094,60,yfn,244801,2
yfn_095,60,yfn,248401,2
yfn_096,60,yfn,250201,2
yfn_097,60,yfn,252001,2
yfn_098,60,yfn,253801,2
yfn_099,60,yfn,255600,2
yfn_100,60,yfn,259200,2
yfn_101,61,yfn,260999,2
yfn_102,61,yfn,262799,2
yfn_103,61,yfn,264599,2
yfn_104,62,yfn,266399,2
yfn_105,63,yfn,270000,2
yfn_106,63,yfn,271799,2
yfn_107,64,yfn,273600,2
yfn_108,64,yfn,275399,2
yfn_109,64,yfn,277200,2
yfn_110,65,yfn,280799,2
yfn_111,65,yfn,282601,2
yfn_112,65,yfn,284401,2
yfn_113,65,yfn,286200,2
yfn_114,65,yfn,287999,2
yfn_115,65,yfn,291599,2
yfn_116,65,yfn,293400,2
yfn_117,65,yfn,295199,2
yfn_118,65,yfn,296999,2
yfn_119,65,yfn,298801,2
yfn_120,76,yfn,325801,2
yfn_121,76,yfn,327600,2
yfn_122,76,yfn,329401,2
yfn_123,77,yfn,331201,2
yfn_124,78,yfn,334801,2
yfn_125,78,yfn,336601,2
yfn_126,79,yfn,338401,2
yfn_127,79,yfn,340201,2
yfn_128,79,yfn,342000,2
yfn_129,80,yfn,345599,2
yfn_130,80,yfn,347399,2
yfn_131,80,yfn,349199,2
yfn_132,80,yfn,350999,2
yfn_133,80,yfn,352799,2
yfn_134,80,yfn,356399,2
yfn_135,80,yfn,358199,2
yfn_136,80,yfn,359999,2
yfn_137,80,yfn,361800,2
yfn_138,80,yfn,363600,2
yfn_139,80,yfn,367200,2
yfn_140,79,yfn,368999,2
yfn_141,79,yfn,370801,2
yfn_142,79,yfn,372601,2
yfn_143,78,yfn,374400,2
yfn_144,77,yfn,377999,2
yfn_145,77,yfn,379799,2
yfn_146,76,yfn,381600,2
yfn_147,75,yfn,415801,2
yfn_148,75,yfn,417601,2
yfn_149,75,yfn,421201,2
yfn_150,75,yfn,423001,2
yfn_151,75,yfn,424801,2
yfn_152,75,yfn,426601,2
yfn_153,75,yfn,428400,2
yfn_154,75,yfn,431999,2
yfn_155,75,yfn,433799,2
yfn_156,75,yfn,435599,2
yfn_157,75,yfn,437399,2
yfn_158,75,yfn,439200,2
yfn_159,75,yfn,442800,2
yfn_160,75,yfn,444600,2
yfn_161,75,yfn,446399,2
yfn_162,75,yfn,448200,2
yfn_163,75,yfn,450000,2
yfn_164,75,yfn,453599,2
yfn_165,74,yfn,455399,2
yfn_166,74,yfn,457199,2
yfn_167,74,yfn,459001,2
yfn_168,73,yfn,460800,2
yfn_169,72,yfn,464400,2
yfn_170,72,yfn,466200,2
yfn_171,71,yfn,467999,2
yfn_172,71,yfn,469800,2
yfn_173,71,yfn,471601,2
yfn_174,70,yfn,475201,2
yfn_175,69,yfn,477001,2
yfn_176,69,yfn,478801,2
yfn_177,69,yfn,480601,2
yfn_178,68,yfn,482400,2
yfn_179,67,yfn,486000,2
yfn_180,67,yfn,487801,2
yfn_181,66,yfn,489601,2
yfn_182,66,yfn,491401,2
yfn_183,66,yfn,493201,2
yfn_184,65,yfn,496801,2
yfn_185,64,yfn,498601,2
yfn_186,64,yfn,500401,2
yfn_187,64,yfn,502201,2
yfn_188,63,yfn,504001,2
yfn_189,62,yfn,507601,2
yfn_190,62,yfn,509401,2
yfn_191,61,yfn,511201,2
yfn_192,61,yfn,513001,2
yfn_193,61,yfn,514800,2
yfn_194,60,yfn,518399,2
yfn_195,60,yfn,520199,2
yfn_196,60,yfn,522000,2
yfn_197,60,yfn,523800,2
yfn_198,60,yfn,525600,2
yfn_199,60,yfn,529199,2
yfn_200,60,yfn,531000,2
yfn_201,60,yfn,532800,2
yfn_202,60,yfn,534599,2
yfn_203,60,yfn,536400,2
yfn_204,60,yfn,539999,2
yfn_205,59,yfn,541799,2
yfn_206,59,yfn,543599,2
yfn_207,59,yfn,545400,2
yfn_208,58,yfn,547199,2
yfn_209,57,yfn,550799,2
yfn_210,52,yfn,567001,2
yfn_211,51,yfn,568801,2
yfn_212,50,yfn,572401,2
yfn_213,49,yfn,574200,2
yfn_214,48,yfn,576001,2
yfn_215,47,yfn,577801,2
yfn_216,46,yfn,579600,2
yfn_217,45,yfn,583201,2
yfn_218,44,yfn,585001,2
yfn_219,43,yfn,586801,2
yfn_220,42,yfn,588601,2
yfn_221,41,yfn,590401,2
yfn_222,40,yfn,594000,2
yfn_223,39,yfn,595801,2
yfn_224,38,yfn,597600,2
yfn_225,37,yfn,599400,2
yfn_226,36,yfn,601200,2
yfn_227,35,yfn,604799,2
yfn_228,34,yfn,606600,2
yfn_229,34,yfn,608399,2
yfn_230,34,yfn,610200,2
yfn_231,33,yfn,611999,2
yfn_232,32,yfn,615600,2
yfn_233,32,yfn,617400,2
yfn_234,31,yfn,619200,2
yfn_235,31,yfn,621000,2
yfn_236,31,yfn,622799,2
yfn_237,30,yfn,626399,2
yfn_238,30,yfn,628200,2
yfn_239,30,yfn,630000,2
yfn_240,30,yfn,631800,2
yfn_241,30,yfn,633599,2
yfn_242,30,yfn,637200,2
yfn_243,30,yfn,638999,2
yfn_244,30,yfn,640800,2
yfn_245,30,yfn,642600,2
yfn_246,30,yfn,644401,2
yfn_247,30,yfn,648001,2
yfn_248,30,yfn,649801,2
yfn_249,30,yfn,651601,2
yfn_250,30,yfn,653401,2
yfn_251,30,yfn,655201,2
yfn_252,30,yfn,658801,2
yfn_253,30,yfn,660601,2
yfn_254,30,yfn,662401,2
yfn_255,30,yfn,664201,2
yfn_256,30,yfn,666001,2
yfn_257,30,yfn,669601,2
yfn_258,30,yfn,671401,2
yfn_259,30,yfn,673201,2
yfn_260,30,yfn,675001,2
yfn_261,30,yfn,676801,2
yfn_262,30,yfn,680400,2
yfn_263,30,yfn,682201,2
yfn_264,30,yfn,684001,2
yfn_265,30,yfn,685801,2
yfn_266,30,yfn,687600,2
yfn_267,30,yfn,691200,2
yfn_268,30,yfn,693000,2
yfn_269,30,yfn,694800,2
yfn_270,30,yfn,696600,2
yfn_271,30,yfn,698399,2
yfn_272,30,yfn,701999,2
yfn_273,30,yfn,703799,2
yfn_274,30,yfn,705599,2
yfn_275,30,yfn,707400,2
yfn_276,30,yfn,709199,2
yfn_277,30,yfn,712799,2
yfn_278,30,yfn,714599,2
yfn_279,30,yfn,716399,2
yfn_280,30,yfn,718200,2
yfn_281,30,yfn,720000,2
yfn_282,30,yfn,723600,2
yfn_283,30,yfn,725400,2
yfn_284,30,yfn,727199,2
yfn_285,30,yfn,728999,2
yfn_286,30,yfn,730801,2
yfn_287,30,yfn,734400,2
yfn_288,31,yfn,736201,2
yfn_289,31,yfn,738001,2
yfn_290,31,yfn,739801,2
yfn_291,32,yfn,741601,2
yfn_292,33,yfn,745201,2
yfn_293,33,yfn,747001,2
yfn_294,34,yfn,748801,2
yfn_295,34,yfn,750601,2
yfn_296,34,yfn,752401,2
yfn_297,35,yfn,756000,2
yfn_298,35,yfn,757801,2
yfn_299,35,yfn,759601,2
yfn_300,35,yfn,761401,2
yfn_301,35,yfn,763201,2
yfn_302,35,yfn,766801,2
yfn_303,35,yfn,768601,2
yfn_304,35,yfn,770401,2
yfn_305,35,yfn,772201,2
yfn_306,35,yfn,774000,2
yfn_307,35,yfn,777600,2
yfn_308,36,yfn,779400,2
yfn_309,36,yfn,781199,2
yfn_310,36,yfn,782999,2
yfn_311,37,yfn,784799,2
yfn_312,38,yfn,788399,2
yfn_313,38,yfn,790199,2
yfn_314,39,yfn,791999,2
yfn_315,39,yfn,793800,2
yfn_316,39,yfn,795599,2
yfn_317,40,yfn,799199,2
yfn_318,40,yfn,801000,2
yfn_319,40,yfn,802800,2
yfn_320,40,yfn,804600,2
yfn_321,40,yfn,806399,2
yfn_322,40,yfn,809999,2
yfn_323,40,yfn,811800,2
yfn_324,40,yfn,813599,2
yfn_325,40,yfn,815399,2
yfn_326,40,yfn,817200,2
yfn_327,40,yfn,820801,2
yfn_328,39,yfn,822601,2
yfn_329,39,yfn,824401,2
yfn_330,39,yfn,826201,2
yfn_331,38,yfn,828001,2
yfn_332,37,yfn,831601,2
yfn_333,37,yfn,833401,2
yfn_334,36,yfn,835201,2
yfn_335,36,yfn,837000,2
yfn_336,36,yfn,838801,2
yfn_337,35,yfn,842401,2
yfn_338,35,yfn,844201,2
yfn_339,35,yfn,846001,2
yfn_340,35,yfn,847801,2
yfn_341,35,yfn,849601,2
yfn_342,35,yfn,853201,2
yfn_343,35,yfn,855001,2
yfn_344,35,yfn,856801,2
yfn_345,35,yfn,858601,2
yfn_346,35,yfn,860400,2
yfn_347,35,yfn,864000,2
yfn_348,35,yfn,865799,2
yfn_349,35,yfn,867599,2
yfn_350,35,yfn,869399,2
yfn_351,35,yfn,871199,2
yfn_352,35,yfn,874799,2
yfn_353,35,yfn,876599,2
yfn_354,35,yfn,878399,2
yfn_355,35,yfn,880200,2
yfn_356,35,yfn,882000,2
yfn_357,35,yfn,885600,2
yfn_358,35,yfn,887400,2
yfn_359,35,yfn,889200,2
yfn_360,35,yfn,890999,2
yfn_361,35,yfn,892799,2
yfn_362,35,yfn,896399,2
yfn_363,35,yfn,898199,2
yfn_364,35,yfn,900000,2
yfn_365,35,yfn,901799,2
yfn_366,35,yfn,903601,2
yfn_367,35,yfn,907201,2
yfn_368,34,yfn,909001,2
yfn_369,34,yfn,910801,2
yfn_370,34,yfn,912601,2
yfn_371,33,yfn,914401,2
yfn_372,32,yfn,918001,2
yfn_373,32,yfn,919801,2
yfn_374,31,yfn,921600,2
yfn_375,31,yfn,923401,2
yfn_376,31,yfn,925201,2
yfn_377,30,yfn,928801,2
yfn_378,30,yfn,930601,2
yfn_379,30,yfn,932401,2
yfn_380,30,yfn,934201,2
yfn_381,30,yfn,936001,2
yfn_382,30,yfn,939601,2
yfn_383,30,yfn,941401,2
yfn_384,30,yfn,943201,2
yfn_385,30,yfn,945001,2
yfn_386,30,yfn,946800,2
yfn_387,30,yfn,950399,2
yfn_388,30,yfn,952200,2
yfn_389,30,yfn,953999,2
yfn_390,30,yfn,955799,2
yfn_391,30,yfn,957599,2
yfn_392,30,yfn,961200,2
yfn_393,30,yfn,963000,2
yfn_394,30,yfn,964799,2
yfn_395,30,yfn,966600,2
yfn_396,30,yfn,968400,2
yfn_397,30,yfn,972000,2
yfn_398,30,yfn,973799,2
yfn_399,30,yfn,975600,2
yfn_400,30,yfn,977399,2
yfn_401,30,yfn,979199,2
yfn_402,30,yfn,982799,2
yfn_403,30,yfn,984599,2
yfn_404,30,yfn,986400,2
yfn_405,30,yfn,988200,2
yfn_406,30,yfn,990001,2
yit_000,30,yit,0,1
yit_001,30,yit,1800,1
yit_002,30,yit,3600,1
yit_003,30,yit,5400,1
yit_004,30,yit,7200,1
yit_005,30,yit,10800,1
yit_006,30,yit,12600,1
yit_007,30,yit,14400,1
yit_008,30,yit,16200,1
yit_009,30,yit,18000,1
yit_010,30,yit,21600,1
yit_011,31,yit,23400,1
yit_012,31,yit,25200,1
yit_013,32,yit,27000,1
yit_014,32,yit,28800,1
yit_015,33,yit,32398,1
yit_016,33,yit,34198,1
yit_017,34,yit,35999,1
yit_018,34,yit,37798,1
yit_019,35,yit,39599,1
yit_020,35,yit,43198,1
yit_021,35,yit,44998,1
yit_022,35,yit,46798,1
yit_023,35,yit,48598,1
yit_024,35,yit,50399,1
yit_025,35,yit,53998,1
yit_026,35,yit,55798,1
yit_027,35,yit,57599,1
yit_028,35,yit,59398,1
yit_029,35,yit,61198,1
yit_030,35,yit,64799,1
yit_031,35,yit,66599,1
yit_032,35,yit,68398,1
yit_033,35,yit,70198,1
yit_034,35,yit,71998,1
yit_035,35,yit,75600,1
yit_036,35,yit,77400,1
yit_037,35,yit,79200,1
yit_038,35,yit,81000,1
yit_039,35,yit,82800,1
yit_040,35,yit,86400,1
yit_041,35,yit,88200,1
yit_042,35,yit,90000,1
yit_043,35,yit,91800,1
yit_044,35,yit,93600,1
yit_045,35,yit,97200,1
yit_046,35,yit,99000,1
yit_047,35,yit,100800,1
yit_048,35,yit,102600,1
yit_049,35,yit,104400,1
yit_050,35,yit,108000,1
yit_051,36,yit,109800,1
yit_052,36,yit,111600,1
yit_053,37,yit,113400,1
yit_054,37,yit,115200,1
yit_055,38,yit,118798,1
yit_056,38,yit,120598,1
yit_057,39,yit,122398,1
yit_058,39,yit,124198,1
yit_059,40,yit,125998,1
yit_060,40,yit,129598,1
yit_061,41,yit,131398,1
yit_062,41,yit,133198,1
yit_063,42,yit,134998,1
yit_064,42,yit,136798,1
yit_065,43,yit,140399,1
yit_066,43,yit,142198,1
yit_067,44,yit,143998,1
yit_068,44,yit,145799,1
yit_069,45,yit,147598,1
yit_070,45,yit,151198,1
yit_071,46,yit,152998,1
yit_072,46,yit,154799,1
yit_073,47,yit,156598,1
yit_074,47,yit,158398,1
yit_075,48,yit,162000,1
yit_076,48,yit,163800,1
yit_077,49,yit,165600,1
yit_078,49,yit,167400,1
yjk_000,25,yjk,0,2
yjk_001,25,yjk,3600,2
yjk_002,25,yjk,7200,2
yjk_003,25,yjk,10800,2
yjk_004,25,yjk,14400,2
yjk_005,25,yjk,17999,2
yjk_006,25,yjk,21599,2
yjk_007,25,yjk,25199,2
yjk_008,25,yjk,28799,2
yjk_009,25,yjk,32399,2
yjk_010,25,yjk,35999,2
yjk_011,25,yjk,39599,2
yjk_012,25,yjk,43199,2
yjk_013,25,yjk,46799,2
yjk_014,25,yjk,50399,2
yjk_015,25,yjk,53999,2
yjk_016,25,yjk,57599,2
yjk_017,25,yjk,61200,2
yjk_018,30,yjk,64800,2
yjk_019,30,yjk,68400,2
yjk_020,30,yjk,72000,2
yjk_021,30,yjk,75600,2
yjk_022,30,yjk,79200,2
yjk_023,30,yjk,82800,2
yjk_024,35,yjk,86400,2
yjk_025,35,yjk,90000,2
yjk_026,35,yjk,93600,2
yjk_027,35,yjk,97200,2
yjk_028,35,yjk,100800,2
yjk_029,35,yjk,104400,2
yjk_030,40,yjk,108000,2
yjk_031,40,yjk,111600,2
yjk_032,40,yjk,115200,2
yjk_033,40,yjk,118800,2
yjk_034,40,yjk,122400,2
yjk_035,40,yjk,126000,2
yjk_036,50,yjk,129600,2
yjk_037,50,yjk,133200,2
yjk_038,50,yjk,136800,2
yjk_039,50,yjk,140400,2
yjk_040,50,yjk,143999,2
yjk_041,50,yjk,147600,2
yjk_042,55,yjk,151200,2
yjk_043,55,yjk,154800,2
yjk_044,55,yjk,158400,2
yjk_045,55,yjk,162000,2
yjk_046,55,yjk,165600,2
yjk_047,55,yjk,169200,2
yjk_048,55,yjk,172800,2
yjk_049,55,yjk,176400,2
yjk_050,55,yjk,180000,2
yjk_051,55,yjk,183600,2
yjk_052,55,yjk,187200,2
yjk_053,55,yjk,190799,2
yjk_054,50,yjk,194399,2
yjk_055,50,yjk,197999,2
yjk_056,50,yjk,201599,2
yjk_057,50,yjk,205199,2
yjk_058,50,yjk,208799,2
yjk_059,50,yjk,212399,2
yjk_060,50,yjk,215999,2
yjk_061,50,yjk,219599,2
yjk_062,50,yjk,223199,2
yjk_063,50,yjk,226799,2
yjk_064,50,yjk,230399,2
yjk_065,50,yjk,234000,2
yjk_066,45,yjk,237600,2
yjk_067,45,yjk,241200,2
yjk_068,45,yjk,244800,2
yjk_069,45,yjk,248400,2
yjk_070,45,yjk,252000,2
yjk_071,45,yjk,255600,2
yjk_072,45,yjk,259200,2
yjk_073,45,yjk,262800,2
yjk_074,45,yjk,266400,2
yjk_075,45,yjk,270000,2
yjk_076,45,yjk,273600,2
yjk_077,45,yjk,277199,2
yjk_078,45,yjk,280799,2
yjk_079,45,yjk,284399,2
yjk_080,45,yjk,287999,2
yjk_081,45,yjk,291599,2
yjk_082,45,yjk,295199,2
yjk_083,45,yjk,298799,2
yjk_084,40,yjk,302399,2
yjk_085,40,yjk,305999,2
yjk_086,40,yjk,309599,2
yjk_087,40,yjk,313199,2
yjk_088,40,yjk,316799,2
yjk_089,40,yjk,320400,2
yjk_090,40,yjk,324000,2
yjk_091,40,yjk,327600,2
yjk_092,40,yjk,331200,2
yjk_093,40,yjk,334800,2
yjk_094,40,yjk,338400,2
yjk_095,40,yjk,342000,2
yjk_096,35,yjk,345599,2
yjk_097,35,yjk,349200,2
yjk_098,35,yjk,352800,2
yjk_099,35,yjk,356400,2
yjk_100,35,yjk,359999,2
yjk_101,35,yjk,363599,2
yjz_000,30,yjz,0,2
yjz_001,30,yjz,1800,2
yjz_002,30,yjz,3600,2
yjz_003,30,yjz,7200,2
ykj_000,32,ykj,0,1
ykj_001,33,ykj,3600,1
ykj_002,33,ykj,5399,1
ykj_003,34,ykj,7200,1
ykj_004,34,ykj,9000,1
ykj_005,35,ykj,10800,1
ykj_006,36,ykj,14399,1
ykj_007,37,ykj,16200,1
ykj_008,38,ykj,17999,1
